2022/05/03 06:41:50 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:41:52 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:41:53 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:42:10 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /30x30 HTTP/1.1", upstream: "http://127.0.0.1:3001/30x30", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:42:16 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:42:21 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:42:24 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:43:38 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:40 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:41 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
